id,age,gender,study_hours,attendance,internet_access,sleep_hours,Score,course_1,course_2,course_3,course_4,course_5,course_6,sleep_quality_1,sleep_quality_2,study_method_1,study_method_2,study_method_3,study_method_4,facility_rating_1,facility_rating_2,exam_difficulty_1,exam_difficulty_2
6616,17,1,6.33,98.7,1,4.9,97.5,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
6617,20,0,5.58,47.2,1,8.4,68.6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
6618,21,1,2.23,88.2,0,9.9,61.7,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False
6619,19,0,6.1,58.5,1,8.9,55.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
6620,17,1,7.73,54.9,1,4.4,57.3,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True
6621,17,2,7.9,52.3,1,5.1,60.5,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
6622,24,0,4.8,83.1,1,8.2,78.8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
6623,23,0,1.29,96.5,1,9.2,49.7,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
6624,24,2,7.71,79.1,1,6.7,72.8,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
6625,21,0,4.33,55.9,1,8.0,79.1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6626,21,1,0.31,64.0,0,6.6,22.1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
6627,23,0,0.65,54.5,0,6.9,39.1,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False
6628,21,2,4.62,44.2,0,9.1,34.9,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
6629,20,0,6.68,86.0,0,8.8,95.8,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
6630,19,1,7.53,46.3,1,7.5,78.9,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
6631,20,1,7.56,79.0,1,5.2,79.3,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
6632,17,1,4.63,65.7,1,6.7,51.5,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
6633,18,2,7.85,44.4,1,8.2,75.5,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
6634,22,1,1.2,58.1,1,4.3,39.9,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6635,23,2,0.76,44.5,1,7.7,34.8,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
6636,17,1,0.24,77.8,0,7.7,54.7,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
6637,17,0,6.19,80.0,1,7.5,77.7,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
6638,17,2,7.33,93.7,1,7.0,79.7,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
6639,23,0,6.72,57.2,1,6.7,62.2,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
6640,19,1,7.52,50.6,1,8.0,95.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
6641,19,1,4.38,68.5,1,6.2,67.2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
6642,17,1,6.1,88.9,1,9.4,74.6,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
6643,24,2,2.69,74.0,1,4.3,74.6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6644,20,1,6.13,96.6,1,9.4,80.7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6645,23,1,6.02,45.3,1,9.4,61.7,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
6646,22,2,3.48,83.2,1,8.1,59.7,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
6647,18,0,0.35,79.8,1,8.9,47.9,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
6648,23,2,2.13,54.6,0,6.7,46.3,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
6649,21,1,7.08,52.5,1,5.5,64.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
6650,21,0,4.7,62.9,1,6.6,74.7,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
6651,18,1,3.24,59.4,1,9.0,43.7,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
6652,23,0,7.58,60.1,1,7.5,79.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6653,24,1,2.93,83.3,1,9.2,59.9,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6654,20,2,2.62,45.4,1,8.7,39.7,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
6655,17,0,6.16,84.9,1,5.1,63.6,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
6656,23,1,2.84,70.0,1,8.9,57.4,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
6657,24,2,3.57,50.4,1,4.1,51.3,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
6658,21,1,5.78,80.2,1,9.8,100.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
6659,21,2,3.44,62.4,0,5.6,34.7,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
6660,18,0,2.58,48.0,1,5.8,26.0,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
6661,17,2,0.12,75.3,1,6.0,19.599,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
6662,24,1,6.88,59.2,1,9.7,88.6,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
6663,20,2,4.21,57.0,1,8.0,75.1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
6664,19,0,6.81,68.7,0,5.7,100.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6665,22,0,4.94,71.2,0,5.9,84.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
6666,17,0,1.61,82.2,1,9.0,65.1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
6667,17,1,2.91,69.5,1,4.5,55.5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6668,18,1,3.34,72.0,1,8.8,48.7,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
6669,20,1,5.92,74.2,1,8.5,86.6,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
6670,19,0,4.39,95.6,1,6.1,74.4,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
6671,18,0,5.09,46.1,1,7.7,86.7,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6672,19,0,6.02,79.8,1,8.8,72.1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
6673,19,2,2.19,42.2,0,4.8,49.6,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
6674,21,1,7.06,55.5,1,9.7,70.6,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
6675,21,2,3.63,87.5,1,5.4,59.8,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
6676,24,2,5.29,61.7,1,7.9,92.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6677,23,1,1.75,41.6,1,8.0,34.1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
6678,19,2,1.87,70.8,1,5.2,28.6,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
6679,24,1,5.88,66.3,1,4.7,59.7,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
6680,21,1,2.8,95.6,1,8.6,63.3,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
6681,18,2,7.01,96.5,1,6.5,89.7,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
6682,19,1,5.32,56.7,1,8.0,92.7,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
6683,22,1,5.32,89.2,1,4.3,51.9,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
6684,23,1,3.04,70.9,1,8.7,39.6,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True
6685,19,1,7.22,72.4,0,8.7,78.9,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
6686,18,1,7.56,46.8,0,6.6,74.8,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
6687,18,2,2.06,90.2,1,5.6,42.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
6688,17,1,4.12,76.4,1,4.3,83.4,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
6689,22,2,7.26,97.3,0,5.7,100.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6690,21,1,0.81,87.0,1,6.4,50.7,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True
6691,20,2,2.38,68.0,1,5.5,46.1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
6692,22,2,7.64,91.4,0,4.2,97.8,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
6693,23,0,3.88,59.1,0,4.7,59.4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
6694,23,2,7.61,91.8,1,7.8,100.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
6695,18,1,3.04,47.0,0,5.6,32.8,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
6696,21,2,4.22,60.2,1,9.0,63.7,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
6697,24,1,3.63,92.1,1,5.2,52.3,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
6698,23,0,3.66,41.4,1,4.9,52.3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6699,19,2,7.34,92.1,0,6.3,70.8,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
6700,20,2,5.56,42.4,1,7.8,63.7,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
6701,24,1,7.57,79.5,1,9.2,84.5,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
6702,17,2,2.64,78.3,0,8.5,66.8,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
6703,21,2,7.91,43.5,0,7.8,81.9,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
6704,17,2,5.66,90.3,1,6.1,88.3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6705,24,2,1.05,45.2,0,9.9,36.7,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True
6706,17,2,3.3,91.1,1,5.6,89.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6707,17,2,1.99,99.0,1,5.3,34.7,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
6708,19,2,1.88,80.3,1,7.6,49.9,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False
6709,18,1,7.44,95.8,1,8.8,72.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6710,20,2,7.68,77.5,1,9.8,100.0,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
6711,19,1,0.11,98.9,1,6.3,46.6,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
6712,19,0,1.1,87.8,1,6.3,61.6,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
6713,21,0,2.22,80.8,1,8.9,36.9,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
6714,21,1,6.78,99.3,0,9.4,100.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
6715,24,1,4.89,69.0,1,7.5,69.2,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
6716,20,1,4.52,69.0,1,4.1,44.4,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
6717,21,0,4.79,91.1,0,7.0,76.9,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
6718,22,0,7.6,80.5,1,6.4,100.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
6719,18,0,2.21,48.7,1,6.8,19.599,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False
6720,22,1,0.99,58.5,1,5.1,49.8,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
6721,23,0,4.86,75.1,1,8.1,86.4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6722,19,1,7.75,41.0,1,9.9,76.3,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
6723,18,2,5.68,70.6,0,8.0,77.0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False
6724,19,1,7.14,54.0,1,5.6,71.3,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False
6725,19,1,7.17,54.2,0,6.6,72.6,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
6726,21,1,1.75,93.7,1,7.8,39.1,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True
6727,23,0,5.48,56.9,1,8.6,80.4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
6728,21,2,6.9,93.9,1,9.3,100.0,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
6729,18,0,0.81,72.0,1,6.7,52.1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6730,19,0,5.21,95.7,1,9.6,73.2,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
6731,22,2,2.18,83.8,1,9.5,80.3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6732,19,1,6.57,64.8,1,8.4,80.8,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
6733,21,2,1.79,42.1,1,9.3,30.3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
6734,22,0,2.99,93.5,1,7.5,42.5,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
6735,19,1,5.41,82.4,1,4.1,84.2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
